"gene_compare","fc_mean","p_mean","support_n","final","Confidence(%)"
"ENSG00000186660 HCC1395/HCC1395BL",2.28531996066646,0,8,"up-regulate",100
"ENSG00000186665 HCC1395/HCC1395BL",2.6445773086175,0,8,"up-regulate",100
"ENSG00000186666 HCC1395/HCC1395BL",0.504042819745465,0,5,"down-regulate",62.5
"ENSG00000186687 HCC1395/HCC1395BL",0.389527805052191,0,8,"down-regulate",100
"ENSG00000186792 HCC1395/HCC1395BL",2.0770202478411,0,5.66666666666667,"up-regulate",70.8333333333333
"ENSG00000186812 HCC1395/HCC1395BL",1.62920358526047,1.85422821542268e-309,8,"non-DEG",100
"ENSG00000186814 HCC1395/HCC1395BL",1.20108359818348,2.11807299629178e-187,8,"non-DEG",100
"ENSG00000186834 HCC1395/HCC1395BL",1.2297541883349,3.74966415182037e-167,8,"non-DEG",100
"ENSG00000186866 HCC1395/HCC1395BL",1.66579314972932,0,8,"non-DEG",100
"ENSG00000186868 HCC1395/HCC1395BL",3.2064203938478,1.13129108146467e-188,8,"up-regulate",100
"ENSG00000186871 HCC1395/HCC1395BL",0.344708974057342,0,7.66666666666667,"down-regulate",95.8333333333333
"ENSG00000186907 HCC1395/HCC1395BL",0.164852462429591,1.81770767086192e-264,8,"down-regulate",100
"ENSG00000186908 HCC1395/HCC1395BL",1.01450757568055,4.55014487891141e-13,8,"non-DEG",100
"ENSG00000186960 HCC1395/HCC1395BL",0.0619591527628749,0,8,"down-regulate",100
"ENSG00000186994 HCC1395/HCC1395BL",0.175990512644972,6.68734465358085e-286,8,"down-regulate",100
"ENSG00000187051 HCC1395/HCC1395BL",1.45450985264391,7.0833303696111e-246,8,"non-DEG",100
"ENSG00000187091 HCC1395/HCC1395BL",13.5618683259164,0,8,"up-regulate",100
"ENSG00000187097 HCC1395/HCC1395BL",0.613182033520119,0,8,"non-DEG",100
"ENSG00000187098 HCC1395/HCC1395BL",0.11273272823916,0,8,"down-regulate",100
"ENSG00000187118 HCC1395/HCC1395BL",0.466041932436494,0,7,"down-regulate",87.5
"ENSG00000187134 HCC1395/HCC1395BL",1030.72301003558,0,8,"up-regulate",100
"ENSG00000187164 HCC1395/HCC1395BL",1.15272950267241,1.90671536620435e-148,8,"non-DEG",100
"ENSG00000187187 HCC1395/HCC1395BL",0.360515243078602,0,6,"down-regulate",75
"ENSG00000187193 HCC1395/HCC1395BL",3.7664183715013,7.978907684327e-238,8,"up-regulate",100
"ENSG00000187210 HCC1395/HCC1395BL",0.7335831466601,5.68108788057428e-309,8,"non-DEG",100
"ENSG00000187325 HCC1395/HCC1395BL",0.818745237641342,1.51811687831445e-43,8,"non-DEG",100
"ENSG00000187446 HCC1395/HCC1395BL",1.07034535367635,2.38100040289877e-83,8,"non-DEG",100
"ENSG00000187522 HCC1395/HCC1395BL",0.316819287650554,0,8,"down-regulate",100
"ENSG00000187531 HCC1395/HCC1395BL",1.85842221307972,0,7.5,"non-DEG",93.75
"ENSG00000187555 HCC1395/HCC1395BL",0.698114542451331,0,8,"non-DEG",100
"ENSG00000187556 HCC1395/HCC1395BL",2.24287509121035,3.02997995898802e-98,5.5,"up-regulate",68.75
"ENSG00000187601 HCC1395/HCC1395BL",0.571088066007306,0,7.5,"non-DEG",93.75
"ENSG00000187607 HCC1395/HCC1395BL",1.64876703005365,2.20913209267373e-309,8,"non-DEG",100
"ENSG00000187608 HCC1395/HCC1395BL",0.411230886611484,0,8,"down-regulate",100
"ENSG00000187609 HCC1395/HCC1395BL",2.19637821009736,5.100969054861e-293,7.5,"up-regulate",93.75
"ENSG00000187630 HCC1395/HCC1395BL",0.55472714227777,2.54492525541714e-10,8,"non-DEG",100
"ENSG00000187650 HCC1395/HCC1395BL",0.738596050052718,9.2309781801458e-98,8,"non-DEG",100
"ENSG00000187676 HCC1395/HCC1395BL",4.28798966946611,0,8,"up-regulate",100
"ENSG00000187741 HCC1395/HCC1395BL",1.32827463062781,4.76648829462859e-273,8,"non-DEG",100
"ENSG00000187778 HCC1395/HCC1395BL",0.688505471397745,0,8,"non-DEG",100
"ENSG00000187790 HCC1395/HCC1395BL",0.439950083626226,0,8,"down-regulate",100
"ENSG00000187801 HCC1395/HCC1395BL",1.78545545175809,5.54708193997135e-242,7.5,"non-DEG",93.75
"ENSG00000187815 HCC1395/HCC1395BL",1.52722871984905,2.72342923677363e-179,8,"non-DEG",100
"ENSG00000187840 HCC1395/HCC1395BL",0.664507564789129,5.5626846568606e-309,8,"non-DEG",100
"ENSG00000187860 HCC1395/HCC1395BL",2.59580022458357,0,7.5,"up-regulate",93.75
"ENSG00000187866 HCC1395/HCC1395BL",1.9509769791257,0,4,"up-regulate",50
"ENSG00000187954 HCC1395/HCC1395BL",2.26652901489917,5.56271248763738e-309,8,"up-regulate",100
"ENSG00000187961 HCC1395/HCC1395BL",1.00935795697092,1.61252227983602e-09,8,"non-DEG",100
"ENSG00000187994 HCC1395/HCC1395BL",0.0334217915343299,0,8,"down-regulate",100
"ENSG00000188010 HCC1395/HCC1395BL",1.26327764803681,1.26102547020082e-97,8,"non-DEG",100
"ENSG00000188026 HCC1395/HCC1395BL",2.22764401802344,0,7,"up-regulate",87.5
"ENSG00000188042 HCC1395/HCC1395BL",409.08682350616,0,8,"up-regulate",100
"ENSG00000188070 HCC1395/HCC1395BL",3.67052872664779,0,8,"up-regulate",100
"ENSG00000188130 HCC1395/HCC1395BL",1.15117069868394,5.57908720003315e-62,8,"non-DEG",100
"ENSG00000188191 HCC1395/HCC1395BL",1.45167101888757,1.33581874269559e-262,8,"non-DEG",100
"ENSG00000188199 HCC1395/HCC1395BL",0.676030089205269,1.05979203899935e-94,7.5,"non-DEG",93.75
"ENSG00000188211 HCC1395/HCC1395BL",14.9584383266638,0,8,"up-regulate",100
"ENSG00000188215 HCC1395/HCC1395BL",2.58234854910619,0,8,"up-regulate",100
"ENSG00000188227 HCC1395/HCC1395BL",25.1510901159361,0,8,"up-regulate",100
"ENSG00000188229 HCC1395/HCC1395BL",1.06736319014328,9.50988172903e-69,8,"non-DEG",100
"ENSG00000188243 HCC1395/HCC1395BL",0.559886301835786,0,7.66666666666667,"non-DEG",95.8333333333333
"ENSG00000188266 HCC1395/HCC1395BL",5.55650121720639,2.5184286008998e-274,8,"up-regulate",100
"ENSG00000188295 HCC1395/HCC1395BL",0.901499571562349,4.49326521464656e-19,8,"non-DEG",100
"ENSG00000188312 HCC1395/HCC1395BL",0.431777871424093,0,8,"down-regulate",100
"ENSG00000188315 HCC1395/HCC1395BL",1.77861672588317,0,7,"non-DEG",87.5
"ENSG00000188342 HCC1395/HCC1395BL",1.51610651115349,0,8,"non-DEG",100
"ENSG00000188343 HCC1395/HCC1395BL",0.482585708452079,5.2964561203732e-293,5,"down-regulate",62.5
"ENSG00000188352 HCC1395/HCC1395BL",0.175360848835028,0,8,"down-regulate",100
"ENSG00000188372 HCC1395/HCC1395BL",6.13733461063317,0,8,"up-regulate",100
"ENSG00000188428 HCC1395/HCC1395BL",1.28523065033053,1.03756589500418e-120,8,"non-DEG",100
"ENSG00000188483 HCC1395/HCC1395BL",36.9593231942235,0,8,"up-regulate",100
"ENSG00000188493 HCC1395/HCC1395BL",0.428323175127877,0,8,"down-regulate",100
"ENSG00000188522 HCC1395/HCC1395BL",1.28963378342907,2.48847509441802e-291,8,"non-DEG",100
"ENSG00000188529 HCC1395/HCC1395BL",0.833570647093469,3.7644705406044e-291,8,"non-DEG",100
"ENSG00000188542 HCC1395/HCC1395BL",0.982476289517855,1.59501863743387e-10,8,"non-DEG",100
"ENSG00000188549 HCC1395/HCC1395BL",476.614107224922,0,8,"up-regulate",100
"ENSG00000188554 HCC1395/HCC1395BL",1.12188016011341,5.26101421204481e-181,8,"non-DEG",100
"ENSG00000188566 HCC1395/HCC1395BL",0.625960249673217,1.04020122418976e-307,8,"non-DEG",100
"ENSG00000188596 HCC1395/HCC1395BL",0.158245054929865,3.70852126426314e-309,8,"down-regulate",100
"ENSG00000188610 HCC1395/HCC1395BL",0.341485491429436,0,8,"down-regulate",100
"ENSG00000188636 HCC1395/HCC1395BL",17.0604156826889,0,8,"up-regulate",100
"ENSG00000188641 HCC1395/HCC1395BL",0.697830017929746,0,8,"non-DEG",100
"ENSG00000188647 HCC1395/HCC1395BL",2.00588045137104,0,5,"up-regulate",62.5
"ENSG00000188659 HCC1395/HCC1395BL",1.58246909516263,1.56112909282482e-198,8,"non-DEG",100
"ENSG00000188672 HCC1395/HCC1395BL",0.467450087608789,1.20825139014342e-166,5.66666666666667,"down-regulate",70.8333333333333
"ENSG00000188690 HCC1395/HCC1395BL",1.47602687056607,0,8,"non-DEG",100
"ENSG00000188707 HCC1395/HCC1395BL",0.274496714305193,0,8,"down-regulate",100
"ENSG00000188761 HCC1395/HCC1395BL",0.448856713003053,6.2074964642656e-156,5.66666666666667,"down-regulate",70.8333333333333
"ENSG00000188785 HCC1395/HCC1395BL",1.15259418487922,6.5322965847655e-112,8,"non-DEG",100
"ENSG00000188807 HCC1395/HCC1395BL",1.32031282152678,0,8,"non-DEG",100
"ENSG00000188811 HCC1395/HCC1395BL",0.689085865886609,0,8,"non-DEG",100
"ENSG00000188825 HCC1395/HCC1395BL",2.50125486239233,3.62195132777953e-285,6.66666666666667,"up-regulate",83.3333333333333
"ENSG00000188827 HCC1395/HCC1395BL",0.384548009745955,0,8,"down-regulate",100
"ENSG00000188856 HCC1395/HCC1395BL",2.71329813132775,1.2349238289359e-262,8,"up-regulate",100
"ENSG00000188859 HCC1395/HCC1395BL",0.0853646311552169,0,8,"down-regulate",100
"ENSG00000188878 HCC1395/HCC1395BL",1.42821241782436,4.9949153466073e-124,8,"non-DEG",100
"ENSG00000188895 HCC1395/HCC1395BL",1.12016107045723,5.59328702012576e-184,8,"non-DEG",100
"ENSG00000188938 HCC1395/HCC1395BL",0.653031492878219,0,8,"non-DEG",100
"ENSG00000188976 HCC1395/HCC1395BL",0.75088321400946,1.85422822373145e-309,8,"non-DEG",100
"ENSG00000188986 HCC1395/HCC1395BL",0.781791036708025,1.45493479411297e-234,8,"non-DEG",100
"ENSG00000188997 HCC1395/HCC1395BL",0.998065091428145,1.58894187866898e-05,7.5,"non-DEG",93.75
"ENSG00000189007 HCC1395/HCC1395BL",0.493145275075605,0,4.66666666666667,"down-regulate",58.3333333333333
"ENSG00000189014 HCC1395/HCC1395BL",0.386861150688042,1.87230995301388e-177,6,"down-regulate",75
"ENSG00000189042 HCC1395/HCC1395BL",0.82667421011487,4.10425324130921e-95,8,"non-DEG",100
"ENSG00000189046 HCC1395/HCC1395BL",0.70945911350023,8.3038026102511e-225,8,"non-DEG",100
"ENSG00000189050 HCC1395/HCC1395BL",0.890394101888897,0.00113682325769762,8,"non-DEG",100
"ENSG00000189057 HCC1395/HCC1395BL",0.565331833690448,5.2938057145735e-284,8,"non-DEG",100
"ENSG00000189060 HCC1395/HCC1395BL",9.87686746726593,0,8,"up-regulate",100
"ENSG00000189067 HCC1395/HCC1395BL",0.633522827401388,0,8,"non-DEG",100
"ENSG00000189091 HCC1395/HCC1395BL",1.9890249877252,0,5.5,"non-DEG",68.75
"ENSG00000189114 HCC1395/HCC1395BL",0.794600007341294,1.05909926438212e-181,8,"non-DEG",100
"ENSG00000189159 HCC1395/HCC1395BL",1.00374073356908,2.78278253067817e-33,8,"non-DEG",100
"ENSG00000189180 HCC1395/HCC1395BL",1.09770911115514,5.5506960324311e-86,8,"non-DEG",100
"ENSG00000189241 HCC1395/HCC1395BL",5.58725267675611,0,8,"up-regulate",100
"ENSG00000189283 HCC1395/HCC1395BL",0.121454404000578,0,8,"down-regulate",100
"ENSG00000189298 HCC1395/HCC1395BL",1.6834192533137,1.6359362692101e-195,7.5,"non-DEG",93.75
"ENSG00000189308 HCC1395/HCC1395BL",0.983984569952846,5.98815481967418e-07,8,"non-DEG",100
"ENSG00000189319 HCC1395/HCC1395BL",2.23693386523216,0,8,"up-regulate",100
"ENSG00000189337 HCC1395/HCC1395BL",1.46863894735497,0,8,"non-DEG",100
"ENSG00000189339 HCC1395/HCC1395BL",1.09980491076696,5.57500033973705e-55,8,"non-DEG",100
"ENSG00000189343 HCC1395/HCC1395BL",0.749010232949708,1.52656868700203e-85,8,"non-DEG",100
"ENSG00000189369 HCC1395/HCC1395BL",0.296748782880531,0,8,"down-regulate",100
"ENSG00000189376 HCC1395/HCC1395BL",1.57035303398035,1.9400435336998e-261,6.5,"non-DEG",81.25
"ENSG00000189410 HCC1395/HCC1395BL",19.1700067542571,0,8,"up-regulate",100
"ENSG00000196072 HCC1395/HCC1395BL",0.287975889706153,0,8,"down-regulate",100
"ENSG00000196110 HCC1395/HCC1395BL",1.79084040921289,9.15425260674685e-252,6.5,"non-DEG",81.25
"ENSG00000196118 HCC1395/HCC1395BL",0.761490756909679,2.24026520347575e-79,8,"non-DEG",100
"ENSG00000196126 HCC1395/HCC1395BL",0.0114176879420768,0,8,"down-regulate",100
"ENSG00000196139 HCC1395/HCC1395BL",171.329338984532,0,8,"up-regulate",100
"ENSG00000196141 HCC1395/HCC1395BL",5.12485210006797,0,8,"up-regulate",100
"ENSG00000196150 HCC1395/HCC1395BL",3.97817493425881,0,8,"up-regulate",100
"ENSG00000196152 HCC1395/HCC1395BL",0.356076971675497,0,8,"down-regulate",100
"ENSG00000196155 HCC1395/HCC1395BL",9.17226558989455,0,8,"up-regulate",100
"ENSG00000196172 HCC1395/HCC1395BL",1.65961264304709,1.55713296800672e-75,8,"non-DEG",100
"ENSG00000196177 HCC1395/HCC1395BL",0.719669482981683,2.20468223962134e-292,8,"non-DEG",100
"ENSG00000196187 HCC1395/HCC1395BL",1.66715095767463,0,8,"non-DEG",100
"ENSG00000196189 HCC1395/HCC1395BL",0.0756568979298951,0,8,"down-regulate",100
"ENSG00000196204 HCC1395/HCC1395BL",0.985906149038239,2.12408879913893e-19,8,"non-DEG",100
"ENSG00000196208 HCC1395/HCC1395BL",2.30928434431135,2.85105761420925e-247,7,"up-regulate",87.5
"ENSG00000196214 HCC1395/HCC1395BL",1.61368462646628,0,8,"non-DEG",100
"ENSG00000196267 HCC1395/HCC1395BL",0.854966023866541,9.88313181056985e-57,8,"non-DEG",100
"ENSG00000196275 HCC1395/HCC1395BL",2.44342673076522,2.61015845650968e-212,7,"up-regulate",87.5
"ENSG00000196296 HCC1395/HCC1395BL",1.46705954928043,5.37065802397715e-26,5.5,"non-DEG",68.75
"ENSG00000196305 HCC1395/HCC1395BL",0.80003658774378,0,8,"non-DEG",100
"ENSG00000196323 HCC1395/HCC1395BL",0.472283614781289,0,8,"down-regulate",100
"ENSG00000196352 HCC1395/HCC1395BL",0.237578788084515,0,8,"down-regulate",100
"ENSG00000196357 HCC1395/HCC1395BL",1.22657420742258,1.09509527500376e-27,8,"non-DEG",100
"ENSG00000196365 HCC1395/HCC1395BL",0.47385332368345,0,6.5,"down-regulate",81.25
"ENSG00000196369 HCC1395/HCC1395BL",5.98260499355983,0,8,"up-regulate",100
"ENSG00000196371 HCC1395/HCC1395BL",0.130445675170818,0,8,"down-regulate",100
"ENSG00000196391 HCC1395/HCC1395BL",2.80057951587584,5.76204976790567e-309,8,"up-regulate",100
"ENSG00000196405 HCC1395/HCC1395BL",0.319626334344875,0,8,"down-regulate",100
"ENSG00000196417 HCC1395/HCC1395BL",1.13842582900689,8.99617893720325e-87,8,"non-DEG",100
"ENSG00000196437 HCC1395/HCC1395BL",0.833362583375846,5.5619040848635e-88,8,"non-DEG",100
"ENSG00000196449 HCC1395/HCC1395BL",0.482012112329212,0,6.5,"down-regulate",81.25
"ENSG00000196458 HCC1395/HCC1395BL",2.32168184376062,0,8,"up-regulate",100
"ENSG00000196465 HCC1395/HCC1395BL",1.09445448469313,4.75127333166467e-46,8,"non-DEG",100
"ENSG00000196466 HCC1395/HCC1395BL",0.627499694013735,1.498583463801e-218,8,"non-DEG",100
"ENSG00000196498 HCC1395/HCC1395BL",1.25287643890767,1.24595104830776e-190,8,"non-DEG",100
"ENSG00000196510 HCC1395/HCC1395BL",0.644681199727541,0,8,"non-DEG",100
"ENSG00000196517 HCC1395/HCC1395BL",6.29562990778564,0,8,"up-regulate",100
"ENSG00000196544 HCC1395/HCC1395BL",0.836623041387013,3.71629475053603e-69,8,"non-DEG",100
"ENSG00000196547 HCC1395/HCC1395BL",0.985268489683154,5.88193681606455e-22,8,"non-DEG",100
"ENSG00000196550 HCC1395/HCC1395BL",0.411753078131198,1.64624447727374e-273,7.33333333333333,"down-regulate",91.6666666666667
"ENSG00000196584 HCC1395/HCC1395BL",1.07105801195745,2.60388124789111e-74,8,"non-DEG",100
"ENSG00000196591 HCC1395/HCC1395BL",1.16031096117438,2.38531806542812e-186,8,"non-DEG",100
"ENSG00000196605 HCC1395/HCC1395BL",6.99810995839971,0,8,"up-regulate",100
"ENSG00000196628 HCC1395/HCC1395BL",1.11293183413532,1.91974381748458e-185,8,"non-DEG",100
"ENSG00000196642 HCC1395/HCC1395BL",0.989407173922845,3.78191110363353e-60,8,"non-DEG",100
"ENSG00000196646 HCC1395/HCC1395BL",1.51967301190732,4.50337603262957e-284,8,"non-DEG",100
"ENSG00000196653 HCC1395/HCC1395BL",16.9524853655978,0,8,"up-regulate",100
"ENSG00000196655 HCC1395/HCC1395BL",0.628575557191713,5.03853555320025e-278,8,"non-DEG",100
"ENSG00000196678 HCC1395/HCC1395BL",1.6092614183288,0,8,"non-DEG",100
"ENSG00000196693 HCC1395/HCC1395BL",1.98166892442933,0,5,"non-DEG",62.5
"ENSG00000196696 HCC1395/HCC1395BL",3.7960393428018,0,8,"up-regulate",100
"ENSG00000196704 HCC1395/HCC1395BL",0.973682962021418,2.91029952736785e-29,8,"non-DEG",100
"ENSG00000196705 HCC1395/HCC1395BL",0.758080591173506,1.60969036184105e-204,8,"non-DEG",100
"ENSG00000196730 HCC1395/HCC1395BL",0.0444499800397006,0,8,"down-regulate",100
"ENSG00000196739 HCC1395/HCC1395BL",43.132388101891,0,8,"up-regulate",100
"ENSG00000196743 HCC1395/HCC1395BL",0.263070970166442,0,8,"down-regulate",100
"ENSG00000196757 HCC1395/HCC1395BL",0.521411984720015,0,6,"non-DEG",75
"ENSG00000196792 HCC1395/HCC1395BL",1.97286920078938,0,5,"up-regulate",62.5
"ENSG00000196810 HCC1395/HCC1395BL",0.932696489721021,1.82287665168084e-49,8,"non-DEG",100
"ENSG00000196821 HCC1395/HCC1395BL",0.685342967369184,0,8,"non-DEG",100
"ENSG00000196839 HCC1395/HCC1395BL",0.140022964847168,0,8,"down-regulate",100
"ENSG00000196865 HCC1395/HCC1395BL",0.821615447247174,1.38775250573745e-237,8,"non-DEG",100
"ENSG00000196872 HCC1395/HCC1395BL",0.254014853466211,1.56331292713874e-227,8,"down-regulate",100
"ENSG00000196878 HCC1395/HCC1395BL",65.7087128479432,0,8,"up-regulate",100
"ENSG00000196911 HCC1395/HCC1395BL",1.57175469567686,0,8,"non-DEG",100
"ENSG00000196914 HCC1395/HCC1395BL",2.09039885405884,0,7,"up-regulate",87.5
"ENSG00000196923 HCC1395/HCC1395BL",4.42584258446502,0,8,"up-regulate",100
"ENSG00000196924 HCC1395/HCC1395BL",4.27959669319322,0,8,"up-regulate",100
"ENSG00000196943 HCC1395/HCC1395BL",1.07322110494961,6.95678509939555e-68,8,"non-DEG",100
"ENSG00000196951 HCC1395/HCC1395BL",0.27626647219447,0,8,"down-regulate",100
"ENSG00000196954 HCC1395/HCC1395BL",0.579750016356216,4.26248806340337e-305,7,"non-DEG",87.5
"ENSG00000196967 HCC1395/HCC1395BL",1.57500105813643,1.11116321801397e-208,8,"non-DEG",100
"ENSG00000196968 HCC1395/HCC1395BL",0.341553691964912,0,8,"down-regulate",100
"ENSG00000196975 HCC1395/HCC1395BL",0.312441587978003,0,8,"down-regulate",100
"ENSG00000196981 HCC1395/HCC1395BL",1.07751019445436,4.86605798483037e-23,8,"non-DEG",100
"ENSG00000196993 HCC1395/HCC1395BL",5.37604261876619,0,8,"up-regulate",100
"ENSG00000197006 HCC1395/HCC1395BL",1.44156770290607,0,8,"non-DEG",100
"ENSG00000197016 HCC1395/HCC1395BL",6.25939657955496,0,8,"up-regulate",100
"ENSG00000197037 HCC1395/HCC1395BL",2.35884219366464,0,8,"up-regulate",100
"ENSG00000197043 HCC1395/HCC1395BL",0.0432275603328742,0,8,"down-regulate",100
"ENSG00000197044 HCC1395/HCC1395BL",0.566545121327047,1.53834268036364e-303,7,"non-DEG",87.5
"ENSG00000197045 HCC1395/HCC1395BL",1.59210125271667,8.72013141927167e-291,8,"non-DEG",100
"ENSG00000197056 HCC1395/HCC1395BL",4.30321384170934,0,8,"up-regulate",100
"ENSG00000197070 HCC1395/HCC1395BL",0.554060798564811,5.58973996404042e-308,7,"non-DEG",87.5
"ENSG00000197077 HCC1395/HCC1395BL",12.6039912909134,0,8,"up-regulate",100
"ENSG00000197081 HCC1395/HCC1395BL",1.15968851609144,9.17707981237067e-262,8,"non-DEG",100
"ENSG00000197102 HCC1395/HCC1395BL",3.46647820642322,0,8,"up-regulate",100
"ENSG00000197111 HCC1395/HCC1395BL",0.708484386675084,0,8,"non-DEG",100
"ENSG00000197128 HCC1395/HCC1395BL",9.15879272340736,0,8,"up-regulate",100
"ENSG00000197150 HCC1395/HCC1395BL",3.14459122987106,0,8,"up-regulate",100
"ENSG00000197180 HCC1395/HCC1395BL",2.26542714156749,2.75197099753762e-241,5.66666666666667,"up-regulate",70.8333333333333
"ENSG00000197226 HCC1395/HCC1395BL",0.962077766601419,1.34060070464036e-31,8,"non-DEG",100
"ENSG00000197256 HCC1395/HCC1395BL",5.64847809030249,0,8,"up-regulate",100
"ENSG00000197265 HCC1395/HCC1395BL",0.310762079496568,0,8,"down-regulate",100
"ENSG00000197279 HCC1395/HCC1395BL",0.283959510486873,1.55155962456301e-250,8,"down-regulate",100
"ENSG00000197296 HCC1395/HCC1395BL",3.69516074606167,0,8,"up-regulate",100
"ENSG00000197299 HCC1395/HCC1395BL",0.471101828995573,0,7,"down-regulate",87.5
"ENSG00000197312 HCC1395/HCC1395BL",0.880035308200306,6.87891044475167e-136,8,"non-DEG",100
"ENSG00000197321 HCC1395/HCC1395BL",0.724159663928927,1.52996335503721e-294,8,"non-DEG",100
"ENSG00000197323 HCC1395/HCC1395BL",0.563879400277596,0,8,"non-DEG",100
"ENSG00000197345 HCC1395/HCC1395BL",1.51330338969837,2.87416978551054e-285,8,"non-DEG",100
"ENSG00000197380 HCC1395/HCC1395BL",4.86502513262535,0,8,"up-regulate",100
"ENSG00000197386 HCC1395/HCC1395BL",0.401319376348676,0,8,"down-regulate",100
"ENSG00000197405 HCC1395/HCC1395BL",0.665546502117277,1.06561855532608e-31,7.33333333333333,"non-DEG",91.6666666666667
"ENSG00000197429 HCC1395/HCC1395BL",0.938141400062812,1.22043700213732e-42,8,"non-DEG",100
"ENSG00000197448 HCC1395/HCC1395BL",2.46996048429904,0,8,"up-regulate",100
"ENSG00000197461 HCC1395/HCC1395BL",0.605954590784449,1.37364229500703e-239,7.5,"non-DEG",93.75
"ENSG00000197483 HCC1395/HCC1395BL",2.6880935574259,0,8,"up-regulate",100
"ENSG00000197530 HCC1395/HCC1395BL",1.64537382427301,2.07472656481251e-260,8,"non-DEG",100
"ENSG00000197535 HCC1395/HCC1395BL",0.37238375799029,0,8,"down-regulate",100
"ENSG00000197555 HCC1395/HCC1395BL",0.829955620229142,1.85422821542276e-309,8,"non-DEG",100
"ENSG00000197557 HCC1395/HCC1395BL",1.10418339176521,7.49650361618249e-55,8,"non-DEG",100
"ENSG00000197565 HCC1395/HCC1395BL",0.00355507605668188,0,8,"down-regulate",100
"ENSG00000197566 HCC1395/HCC1395BL",2.10644578475391,6.29714961922127e-291,5.66666666666667,"up-regulate",70.8333333333333
"ENSG00000197576 HCC1395/HCC1395BL",2.75130696525224,2.38802128437306e-208,7,"up-regulate",87.5
"ENSG00000197579 HCC1395/HCC1395BL",1.09519783865786,6.833764438819e-68,8,"non-DEG",100
"ENSG00000197580 HCC1395/HCC1395BL",0.678835335368646,6.08304469330743e-71,7.66666666666667,"non-DEG",95.8333333333333
"ENSG00000197586 HCC1395/HCC1395BL",0.63895216812391,8.1837771018584e-268,8,"non-DEG",100
"ENSG00000197601 HCC1395/HCC1395BL",0.913973090994636,1.24071444182333e-36,8,"non-DEG",100
"ENSG00000197619 HCC1395/HCC1395BL",2.32198508199006,0,8,"up-regulate",100
"ENSG00000197620 HCC1395/HCC1395BL",0.773910182975794,6.3585138481182e-122,8,"non-DEG",100
"ENSG00000197622 HCC1395/HCC1395BL",0.579181911889289,0,8,"non-DEG",100
"ENSG00000197635 HCC1395/HCC1395BL",0.172678937609333,0,8,"down-regulate",100
"ENSG00000197712 HCC1395/HCC1395BL",33.0538719767241,0,8,"up-regulate",100
"ENSG00000197746 HCC1395/HCC1395BL",4.44497916568674,0,8,"up-regulate",100
"ENSG00000197747 HCC1395/HCC1395BL",116.007146724574,0,8,"up-regulate",100
"ENSG00000197748 HCC1395/HCC1395BL",1.99426248019608,9.58012284178474e-136,6,"non-DEG",75
"ENSG00000197756 HCC1395/HCC1395BL",0.719139035022707,8.74007733589624e-163,8,"non-DEG",100
"ENSG00000197757 HCC1395/HCC1395BL",12.8565072047074,0,8,"up-regulate",100
"ENSG00000197766 HCC1395/HCC1395BL",1.41913415638443,4.2580128501559e-11,6.33333333333333,"non-DEG",79.1666666666667
"ENSG00000197771 HCC1395/HCC1395BL",0.415735058256436,0,8,"down-regulate",100
"ENSG00000197776 HCC1395/HCC1395BL",0.614886152256422,2.98258959683508e-146,7,"non-DEG",87.5
