"gene_compare","fc_mean","p_mean","freq","N_non","N_down","final","compare","usample","gene","uchar","homoge","ubb_1_logFC","uwb_1_logFC","uhom_logFC","long_stability","ulst","kd_stability","uskd","dw4_stability","usw4","dw24_stability","usw25","dwCO2_stability","usco2","uts","uc","U"
"ENSG00000171451 HCC1395/HCC1395BL",1.510677715,6.37e-196,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171451",0.018440188,FALSE,0.004414103,0.01011033,0.011927566,FALSE,0.171140935,"FALSE","0.04109339","FALSE",0.009577221,"TRUE","0.000187081","FALSE",0.003926365,0.171453664693614,0.172854466245538,0.345708932491077
"ENSG00000171456 HCC1395/HCC1395BL",1.293835005,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171456",0.008441904,FALSE,0.007433151,0.012252681,0.014778658,FALSE,0.037479569,"FALSE","0.007116291","FALSE",0.002738013,"TRUE","3.25254E-05","FALSE",0.000826593,0.0375885363322593,0.0412622410810145,0.0825244821620289
"ENSG00000171517 HCC1395/HCC1395BL",34.0101516,0,4,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171517",0.031595042,FALSE,0.06949947,0.118762649,0.138992962,FALSE,0.217898522,"FALSE","0.030550231","FALSE",0.033710901,"FALSE","0.001288503","FALSE",0.017924227,0.221218147197656,0.263162989065862,0.526325978131724
"ENSG00000171566 HCC1395/HCC1395BL",1.037761017,2.64e-29,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171566",0.009145953,FALSE,0.106534029,0.090584792,0.139963445,FALSE,0.051575134,"FALSE","0.002822248","FALSE",0.002234505,"FALSE","0.000159516","FALSE",0.001134543,0.0516359821009713,0.14946467489035,0.2989293497807
"ENSG00000171574 HCC1395/HCC1395BL",1.358319158,2.53e-150,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171574",0.018006811,FALSE,0.007420875,0.003520758,0.008225315,FALSE,0.062230038,"FALSE","0.012835908","FALSE",0.00405605,"FALSE","0.000389959","FALSE",0.003107915,0.0624394771497261,0.0655025904523639,0.131005180904728
"ENSG00000171603 HCC1395/HCC1395BL",3.427830419,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171603",0.014182516,FALSE,0.001072541,0.003910567,0.004195425,FALSE,0.077590967,"FALSE","0.005537193","FALSE",0.001217943,"FALSE","0.000112434","FALSE",0.000361591,0.0776013678564857,0.0789982129178787,0.157996425835757
"ENSG00000171606 HCC1395/HCC1395BL",2.624417229,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171606",0.011209193,FALSE,0.014633853,0.005046224,0.015810659,FALSE,0.080483187,"FALSE","0.022080839","FALSE",0.001662492,"FALSE","0.000227428","FALSE",0.002201179,0.080530444294795,0.0828297978027389,0.165659595605478
"ENSG00000171608 HCC1395/HCC1395BL",0.151851413,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171608",0.005960666,FALSE,0.007705459,0.003044915,0.008372919,FALSE,0.015393046,"FALSE","0.006833935","FALSE",0.001055797,"FALSE","2.00327E-05","FALSE",0.000888673,0.0154547828248816,0.0185603239171188,0.0371206478342375
"ENSG00000171612 HCC1395/HCC1395BL",0.747622227,1.93e-223,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171612",0.011727486,FALSE,0.010723504,0.004613989,0.011727904,FALSE,0.138904911,"FALSE","0.003700641","FALSE",0.002182822,"FALSE","0.000114234","FALSE",0.001778132,0.138933440053901,0.139919900033285,0.27983980006657
"ENSG00000171617 HCC1395/HCC1395BL",3.629496378,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171617",0.007993512,FALSE,0.008192264,0.003489689,0.009019436,FALSE,0.089714059,"TRUE","0.000526603","FALSE",0.001438861,"FALSE","2.27004E-05","FALSE",0.002022808,0.0897483952805713,0.0905539668666696,0.181107933733339
"ENSG00000171649 HCC1395/HCC1395BL",5.646517311,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171649",0.012843822,FALSE,0.023121642,0.008124406,0.024541404,FALSE,0.087208501,"FALSE","0.021353076","FALSE",0.004258475,"FALSE","0.000260231","FALSE",0.006971116,0.0875902603848058,0.0918656518408103,0.183731303681621
"ENSG00000171681 HCC1395/HCC1395BL",0.70893075,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171681",0.015553028,FALSE,0.007152349,0.003773756,0.008092837,FALSE,0.120303374,"FALSE","0.01081385","FALSE",0.001313689,"FALSE","6.56254E-05","FALSE",0.001529033,0.12032026228565,0.121590938014167,0.243181876028334
"ENSG00000171703 HCC1395/HCC1395BL",2.230426107,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171703",0.013323297,FALSE,0.009306716,0.004200905,0.01046039,FALSE,0.077220334,"#N/A","#N/A","FALSE",0.003243175,"FALSE","0.000103938","FALSE",0.002577045,0.0773313605730832,0.0791648238170623,0.158329647634125
"ENSG00000171720 HCC1395/HCC1395BL",1.33017749,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171720",0.005716824,FALSE,0.007815296,0.002656588,0.008317058,FALSE,0.033763425,"FALSE","0.019320479","FALSE",0.002581205,"FALSE","0.000264339","FALSE",0.001323183,0.0338877898399134,0.0353587023327565,0.070717404665513
"ENSG00000171729 HCC1395/HCC1395BL",1.805195429,2.7e-292,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171729",0.012095297,FALSE,0.022408056,0.019547114,0.029756208,FALSE,0.073514625,"FALSE","0.024180911","FALSE",0.002092973,"FALSE","0.000652238","FALSE",0.000422772,0.0735456277492642,0.0802538938936349,0.16050778778727
"ENSG00000171763 HCC1395/HCC1395BL",0.531683429,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171763",0.016461114,FALSE,0.008776561,0.007060849,0.012400142,FALSE,0.092304198,"FALSE","0.028262749","FALSE",0.005067516,"FALSE","0.000237073","FALSE",0.004312809,0.0925437464570348,0.0948107420287654,0.189621484057531
"ENSG00000171766 HCC1395/HCC1395BL",0.004899753,0,4,0,4,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171766",0.051627431,FALSE,0.016865001,0.014889122,0.023289467,FALSE,0.383971493,"FALSE","0.099831023","FALSE",0.021986812,"FALSE","0.001438149","FALSE",0.012247487,0.384795436922513,0.388941279862644,0.777882559725288
"ENSG00000171786 HCC1395/HCC1395BL",0.226989534,1.88e-214,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171786",0.053446461,FALSE,0.006103746,0.027612758,0.028703703,FALSE,0.347470824,"FALSE","0.068836826","FALSE",0.018053967,"TRUE","0.00010867","FALSE",0.009522083,0.348069805240752,0.353317160748911,0.706634321497822
"ENSG00000171792 HCC1395/HCC1395BL",0.820483371,4.22e-109,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171792",0.018979551,FALSE,0.00951597,0.002922679,0.009964055,FALSE,0.05101768,"FALSE","0.000427698","FALSE",0.002551287,"FALSE","7.32432E-05","FALSE",0.002246887,0.0511308247452507,0.0554424655596607,0.110884931119321
"ENSG00000171793 HCC1395/HCC1395BL",0.810270948,1.31e-216,4,4,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171793",0.00875189,FALSE,0.007078546,0.00229684,0.007473869,FALSE,0.060569437,"TRUE","0.000379219","FALSE",0.00129752,"FALSE","9.41391E-05","FALSE",0.00100404,0.0605916525023783,0.0616749758765273,0.123349951753055
"ENSG00000171806 HCC1395/HCC1395BL",1.039872774,6.03e-06,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171806",0.006259452,FALSE,0.005815803,0.00605261,0.00844725,FALSE,0.054551484,"FALSE","0.010880413","FALSE",0.002758142,"FALSE","0.000153423","FALSE",0.003130593,0.0547108066694878,0.0557118401987304,0.111423680397461
"ENSG00000171813 HCC1395/HCC1395BL",2.969195673,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171813",0.017124954,FALSE,0.014928615,0.015019726,0.021616871,FALSE,0.122818956,"FALSE","0.000816173","FALSE",0.006392688,"FALSE","0.000244695","FALSE",0.008524128,0.123280262698275,0.126327258864777,0.252654517729554
"ENSG00000171824 HCC1395/HCC1395BL",1.424960822,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171824",0.01161536,FALSE,0.007234648,0.00307009,0.007911465,FALSE,0.038742659,"FALSE","0.007314107","FALSE",0.001041543,"FALSE","3.75929E-05","FALSE",0.001212367,0.0387756143981474,0.0412438618260905,0.082487723652181
"ENSG00000171843 HCC1395/HCC1395BL",0.291820809,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171843",0.012214101,FALSE,0.0048562,0.003476651,0.006021966,FALSE,0.083363436,"FALSE","0.003597856","FALSE",0.002073783,"FALSE","2.62513E-05","FALSE",0.002623953,0.0834304990216611,0.0845345876239232,0.169069175247846
"ENSG00000171847 HCC1395/HCC1395BL",3.54062892,7.83e-247,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171847",0.037161564,FALSE,0.103875432,0.154421515,0.186203468,FALSE,0.2367732,"FALSE","0.016141774","FALSE",0.024889841,"FALSE","0.001569478","FALSE",0.018608741,0.238803973302059,0.305090234191466,0.610180468382932
"ENSG00000171848 HCC1395/HCC1395BL",0.283393448,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171848",0.029428451,FALSE,0.003294689,0.002990925,0.004585851,FALSE,0.248784816,"FALSE","0.005273258","FALSE",0.000894755,"FALSE","4.18251E-05","FALSE",0.001258101,0.248789606046535,0.250566022905029,0.501132045810059
"ENSG00000171858 HCC1395/HCC1395BL",1.396047656,2.36e-188,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171858",0.036661415,FALSE,0.026123381,0.004754355,0.026691558,FALSE,0.128470643,"TRUE","0.000582729","FALSE",0.000956785,"FALSE","0.000159801","FALSE",0.003972877,0.128535618806721,0.136300784738373,0.272601569476747
"ENSG00000171861 HCC1395/HCC1395BL",0.54831507,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171861",0.017500833,FALSE,0.052423933,0.027993477,0.059836541,FALSE,0.06027604,"FALSE","0.0164247","FALSE",0.003491144,"FALSE","0.000351461","FALSE",0.003373573,0.0604712334858209,0.0868530993910709,0.173706198782142
"ENSG00000171865 HCC1395/HCC1395BL",2.25129314,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171865",0.015440701,FALSE,0.00538354,0.004712385,0.007213951,FALSE,0.055133591,"FALSE","0.008212043","FALSE",0.00180104,"FALSE","0.00016868","FALSE",0.000851146,0.0551695663491222,0.0577419898128909,0.115483979625782
"ENSG00000171928 HCC1395/HCC1395BL",1.314340749,5.62e-218,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171928",0.007884106,FALSE,0.012564587,0.003365848,0.013008966,FALSE,0.056102535,"FALSE","0.023209842","FALSE",0.000924409,"FALSE","5.97015E-05","FALSE",0.00199107,0.0561454657578901,0.058169628234834,0.116339256469668
"ENSG00000171940 HCC1395/HCC1395BL",3.349772865,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171940",0.00984993,FALSE,0.006294994,0.004396144,0.007755718,FALSE,0.030652058,"FALSE","0.013698127","FALSE",0.001364034,"FALSE","0.000020238","FALSE",0.000899775,0.0306955834516815,0.0331570675141751,0.0663141350283503
"ENSG00000171943 HCC1395/HCC1395BL",7.274320405,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171943",0.019511154,FALSE,0.006155987,0.006740753,0.01120671,FALSE,0.146966297,"FALSE","0.037155066","FALSE",0.001595603,"FALSE","0.000151288","FALSE",0.000671003,0.146976490119515,0.148688816416325,0.29737763283265
"ENSG00000171953 HCC1395/HCC1395BL",0.523927182,0,2,1,1,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171953",0.052423819,FALSE,0.007220054,0.005575629,0.009376461,FALSE,0.276964893,"FALSE","0.023500499","FALSE",0.005050314,"TRUE","9.67325E-05","FALSE",0.004200288,0.277042776562182,0.282115002906106,0.564230005812212
"ENSG00000171962 HCC1395/HCC1395BL",2.586593784,1.85e-259,2,1,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000171962",0.099634888,FALSE,0.069320481,0.008787069,0.071067021,FALSE,0.771300983,"FALSE","0.011111057","FALSE",0.002539226,"TRUE","0.00018254","FALSE",0.003670703,0.771313897259708,0.780962713890072,1.56192542778014
"ENSG00000171984 HCC1395/HCC1395BL",0.399592379,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000171984",0.016607814,FALSE,0.014053249,0.007104124,0.015833886,FALSE,0.089584547,"#N/A","#N/A","FALSE",0.004057461,"FALSE","0.000116059","FALSE",0.003728593,0.089753865970895,0.0926406384285049,0.18528127685701
"ENSG00000172006 HCC1395/HCC1395BL",1.195413298,1.07e-69,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172006",0.023660236,FALSE,0.014684558,0.011122766,0.018931652,FALSE,0.130723991,"FALSE","0.015260837","FALSE",0.001764899,"FALSE","0.000470668","FALSE",0.002924865,0.13076861827945,0.134233549240647,0.268467098481295
"ENSG00000172007 HCC1395/HCC1395BL",1.020797649,3.55e-10,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172007",0.007257215,FALSE,0.001245634,0.006397826,0.006907874,FALSE,0.05039117,"FALSE","0.044784191","FALSE",0.002750034,"TRUE","5.9691E-06","FALSE",0.004675829,0.0506823053718682,0.0516631587358284,0.103326317471657
"ENSG00000172057 HCC1395/HCC1395BL",0.590031436,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172057",0.008142072,FALSE,0.050769995,0.015231316,0.053006017,FALSE,0.036665092,"FALSE","0.005799636","FALSE",0.001059489,"FALSE","0.000106927","FALSE",0.001443406,0.0367087851772627,0.0649881995738295,0.129976399147659
"ENSG00000172071 HCC1395/HCC1395BL",0.675541418,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172071",0.012372878,FALSE,0.010926167,0.003254956,0.011541888,FALSE,0.043359685,"FALSE","0.001046203","FALSE",0.001859634,"FALSE","8.05871E-05","FALSE",0.002398101,0.043465749853412,0.0466430562777227,0.0932861125554455
"ENSG00000172081 HCC1395/HCC1395BL",0.080393856,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172081",0.011051149,FALSE,0.003216078,0.003640849,0.005524086,FALSE,0.034778592,"FALSE","0.001273861","FALSE",0.0043296,"FALSE","0.00016221","FALSE",0.001353329,0.0350731720413866,0.0371856264892808,0.0743712529785616
"ENSG00000172086 HCC1395/HCC1395BL",2.208381294,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172086",0.013594059,FALSE,0.009437008,0.012828143,0.018977507,FALSE,0.082765776,"FALSE","0.006532715","FALSE",0.003923221,"FALSE","0.000244335","FALSE",0.001755304,0.0828772974464626,0.0861022104481642,0.172204420896328
"ENSG00000172113 HCC1395/HCC1395BL",1.371842164,1.38e-248,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172113",0.009928675,FALSE,0.016797908,0.003386091,0.017149756,FALSE,0.062493221,"FALSE","0.003929615","FALSE",0.003577132,"FALSE","0.000544121","FALSE",0.002516145,0.0626460655585113,0.0657055724278881,0.131411144855776
"ENSG00000172172 HCC1395/HCC1395BL",0.75112998,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172172",0.011615784,FALSE,0.007160827,0.00356369,0.008411402,FALSE,0.048283682,"FALSE","0.00542232","FALSE",0.003461356,"FALSE","1.74952E-05","FALSE",0.002229744,0.0484589175605625,0.0505365690632205,0.101073138126441
"ENSG00000172175 HCC1395/HCC1395BL",0.49077405,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172175",0.010950362,FALSE,0.000789633,0.004300962,0.004604825,FALSE,0.097219555,"FALSE","0.010201515","FALSE",0.002778931,"FALSE","0.000148669","FALSE",0.002081713,0.0972815391578235,0.0980041463517071,0.196008292703414
"ENSG00000172183 HCC1395/HCC1395BL",0.32948312,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172183",0.0355797,FALSE,0.008775207,0.005653728,0.010440779,FALSE,0.195983838,"FALSE","0.007780267","FALSE",0.000995439,"FALSE","0.000189846","FALSE",0.001414831,0.19599147278076,0.199468248904402,0.398936497808803
"ENSG00000172244 HCC1395/HCC1395BL",0.649453076,1.41e-286,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172244",0.010312651,FALSE,0.007800683,0.004118986,0.008834822,FALSE,0.119614382,"FALSE","0.016213038","FALSE",0.004907677,"FALSE","0.0002137","FALSE",0.003660679,0.119770974136137,0.12053833869744,0.24107667739488
"ENSG00000172269 HCC1395/HCC1395BL",0.959026514,1.59e-06,4,4,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172269",0.0086721,FALSE,0.007459102,0.002905701,0.008017901,FALSE,0.076172108,"FALSE","0.0344173","FALSE",0.003591913,"TRUE","2.94421E-05","FALSE",0.003144009,0.0763215347641497,0.0772299729613517,0.154459945922703
"ENSG00000172301 HCC1395/HCC1395BL",0.757627416,2.79e-200,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172301",0.015500132,FALSE,0.017153543,0.004225618,0.017734386,FALSE,0.067994235,"FALSE","0.007731238","FALSE",0.001384791,"FALSE","7.58881E-05","FALSE",0.002636699,0.0680594285971129,0.072019777559917,0.144039555119834
"ENSG00000172331 HCC1395/HCC1395BL",1.208734392,2.77e-169,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172331",0.010717606,FALSE,0.006798321,0.003770733,0.007907859,FALSE,0.07929015,"FALSE","0.009213344","FALSE",0.002788017,"FALSE","0.000613323","FALSE",0.002824905,0.079389426336722,0.080498958542387,0.160997917084774
"ENSG00000172339 HCC1395/HCC1395BL",2.577193049,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172339",0.011427269,FALSE,0.016149269,0.014051483,0.024788965,FALSE,0.066097465,"FALSE","0.023385941","FALSE",0.002316004,"FALSE","0.000283999","FALSE",0.004741438,0.066307767178982,0.0717063124894292,0.143412624978858
"ENSG00000172345 HCC1395/HCC1395BL",0.433169452,4.34e-255,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172345",0.04764583,FALSE,0.01385868,0.009251943,0.018681266,FALSE,0.187700068,"FALSE","0.004404333","FALSE",0.01127105,"FALSE","0.000912927","FALSE",0.010447415,0.188328172548584,0.195157924233788,0.390315848467576
"ENSG00000172349 HCC1395/HCC1395BL",0.276657445,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172349",0.049794482,FALSE,0.004090445,0.003737521,0.006125699,FALSE,0.476354498,"FALSE","0.009900035","FALSE",0.002392008,"FALSE","3.00893E-05","FALSE",0.003891639,0.476376399836527,0.479010948671424,0.958021897342847
"ENSG00000172354 HCC1395/HCC1395BL",2.307347009,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172354",0.008745228,FALSE,0.007272435,0.00354097,0.008616218,FALSE,0.060602543,"FALSE","0.026586472","FALSE",0.00056675,"FALSE","5.61834E-05","FALSE",0.001641441,0.0606274174956004,0.0618579176628291,0.123715835325658
"ENSG00000172361 HCC1395/HCC1395BL",0.570889993,1.1e-197,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172361",0.067567313,FALSE,0.036824911,0.019408577,0.041722796,FALSE,0.351871866,"FALSE","0.0399908","FALSE",0.011104903,"FALSE","0.001622841","FALSE",0.00820727,0.352142710039288,0.360985625372967,0.721971250745933
"ENSG00000172366 HCC1395/HCC1395BL",0.627833895,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172366",0.01941543,FALSE,0.014363222,0.003516233,0.014830072,FALSE,0.065523713,"FALSE","0.025391514","FALSE",0.002076611,"FALSE","0.000167846","FALSE",0.003012714,0.065625800750905,0.0700259643404328,0.140051928680866
"ENSG00000172379 HCC1395/HCC1395BL",6.4941058,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172379",0.024285967,FALSE,0.00450841,0.028097744,0.028848638,FALSE,0.156687888,"TRUE","0.003479862","FALSE",0.00605024,"FALSE","0.000743272","FALSE",0.011292763,0.157210769815978,0.161670276345754,0.323340552691508
"ENSG00000172380 HCC1395/HCC1395BL",45.45006277,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172380",0.014008944,FALSE,0.03739308,0.01168969,0.039818018,FALSE,0.019859738,"FALSE","0.035205964","FALSE",0.004412086,"FALSE","0.000529879","FALSE",0.002903346,0.0205500636080708,0.046947099843752,0.0938941996875039
"ENSG00000172382 HCC1395/HCC1395BL",1.79366774,4.58e-174,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172382",0.018533281,FALSE,0.029858312,0.022131972,0.037195717,FALSE,0.230754267,"FALSE","0.032837448","FALSE",0.0033406,"FALSE","0.000289293","FALSE",0.009476051,0.230972913757483,0.234681679637314,0.469363359274628
"ENSG00000172409 HCC1395/HCC1395BL",0.887515972,9.38e-87,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172409",0.00939559,FALSE,0.014655748,0.00371453,0.015496193,FALSE,0.040109424,"FALSE","0.002051435","FALSE",0.003858435,"FALSE","0.00013416","FALSE",0.003754695,0.0404691382266045,0.0443414056807559,0.0886828113615119
"ENSG00000172432 HCC1395/HCC1395BL",1.265930925,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172432",0.0080233,FALSE,0.002469314,0.005043956,0.006528227,FALSE,0.025654273,"FALSE","0.011064464","FALSE",0.003422789,"FALSE","0.000136264","FALSE",0.002153959,0.0259710752005136,0.027955103965542,0.0559102079310839
"ENSG00000172456 HCC1395/HCC1395BL",2.180974237,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172456",0.027929841,FALSE,0.013624976,0.010774759,0.017425402,FALSE,0.141510497,"TRUE","0.000481753","FALSE",0.003298147,"FALSE","0.000115995","FALSE",0.007274928,0.14173575100244,0.145508569388104,0.291017138776208
"ENSG00000172465 HCC1395/HCC1395BL",2.624786971,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172465",0.011105319,FALSE,0.008620492,0.006900278,0.012614972,FALSE,0.050331798,"FALSE","0.015211209","FALSE",0.001496338,"TRUE","0.000132159","FALSE",0.00327991,0.0504607444151506,0.0531860165417913,0.106372033083583
"ENSG00000172500 HCC1395/HCC1395BL",1.696037507,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172500",0.007458779,FALSE,0.008833633,0.027231242,0.028681561,FALSE,0.113332961,"FALSE","0.00826577","FALSE",0.00129284,"FALSE","0.000219255","FALSE",0.002036319,0.113358625959222,0.117168440311077,0.234336880622154
"ENSG00000172530 HCC1395/HCC1395BL",1.567109599,1.6e-234,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172530",0.025085534,FALSE,0.007785182,0.006017232,0.009906533,FALSE,0.131623376,"FALSE","0.037852966","FALSE",0.002027298,"FALSE","0.000390606","FALSE",0.003926759,0.131697541674331,0.134430896356483,0.268861792712966
"ENSG00000172531 HCC1395/HCC1395BL",1.387390947,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172531",0.007432817,FALSE,0.019071844,0.00828279,0.020806752,FALSE,0.08470295,"FALSE","0.012905537","FALSE",0.001205196,"FALSE","0.000154221","FALSE",0.002309139,0.0847429900288055,0.0875759216700985,0.175151843340197
"ENSG00000172534 HCC1395/HCC1395BL",1.122148773,5.52e-128,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172534",0.007163049,FALSE,0.012012852,0.004993171,0.013271948,FALSE,0.039881887,"FALSE","0.017274978","FALSE",0.001449955,"FALSE","2.69699E-05","FALSE",0.001126549,0.0399241329628108,0.0426777490915735,0.0853554981831469
"ENSG00000172572 HCC1395/HCC1395BL",1.412370306,2.29e-85,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172572",0.023719314,FALSE,0.004877003,0.029313095,0.030180684,FALSE,0.25933253,"FALSE","0.010905804","FALSE",0.013590909,"FALSE","0.001385904","FALSE",0.013100197,0.260018632188322,0.262836771834583,0.525673543669165
"ENSG00000172590 HCC1395/HCC1395BL",1.232827491,2.27e-203,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172590",0.018991848,FALSE,0.006999737,0.005081818,0.009430065,FALSE,0.137220624,"FALSE","0.002263785","FALSE",0.003441019,"FALSE","0.000349769","FALSE",0.003333059,0.137304222604424,0.138931875253178,0.277863750506356
"ENSG00000172602 HCC1395/HCC1395BL",0.109791773,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172602",0.050687785,FALSE,0.011536136,0.011563169,0.016482245,FALSE,0.380099882,"FALSE","0.040037995","FALSE",0.011643696,"FALSE","0.001824972","FALSE",0.027790371,0.38129227722742,0.384999631976082,0.769999263952163
"ENSG00000172613 HCC1395/HCC1395BL",1.150792746,5.48e-110,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172613",0.009776318,FALSE,0.008422438,0.004197028,0.009431634,FALSE,0.058673899,"FALSE","0.019061643","FALSE",0.001393899,"FALSE","0.000470779","FALSE",0.004792549,0.0588858039276174,0.0604323590284947,0.120864718056989
"ENSG00000172661 HCC1395/HCC1395BL",1.185079345,2.47e-284,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000172661",0.007848208,FALSE,0.009083635,0.003190913,0.009693207,FALSE,0.051331832,"FALSE","0.002167713","FALSE",0.002399162,"FALSE","8.72233E-06","FALSE",0.002264613,0.051437743212725,0.052928197188024,0.105856394376048
"ENSG00000172663 HCC1395/HCC1395BL",3.075473995,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172663",0.015087634,FALSE,0.00331563,0.004644074,0.005952439,FALSE,0.088812643,"FALSE","0.009597194","FALSE",0.003040329,"FALSE","0.000215382","FALSE",0.003239225,0.0889236848970752,0.0903907626112369,0.180781525222474
"ENSG00000172671 HCC1395/HCC1395BL",0.320771615,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000172671",0.010653129,FALSE,0.004756218,0.005804071,0.007782475,FALSE,0.110127612,"FALSE","0.044465361","FALSE",0.002217115,"FALSE","0.000601034","FALSE",0.005094267,0.110267665614236,0.111054104627561,0.222108209255123
